ANO_ESCOLAR,CODIGO_ESCUELA,region,municipio,escuela,escuela_receptora,nivel,consolidada,matricula,matricula_2016-17,cambio_matricula,promedio_espanol,promedio_matematica,promedio_ingles,promedio_ciencias
2017-18,23135,CAGUAS,CAGUAS,Myna M Fuentes,0.00,elemental,0.00,216.00,239.00,-0.10,57.80,60.00,38.20,60.70
2017-18,20594,CAGUAS,CAGUAS,Nicolas Aguayo Aldea,0.00,interlocking,0.00,371.00,139.00,1.67,32.90,22.00,21.50,40.30
2017-18,24950,CAGUAS,GUAYAMA,Oscar Hernandez Guevara,0.00,elemental,0.00,311.00,253.00,0.23,55.60,65.80,18.80,43.60
2017-18,20701,CAGUAS,CAGUAS,Oscar L Bunker,0.00,elemental,1.00,273.00,292.00,-0.07,54.00,55.00,51.00,54.00
2017-18,20560,CAGUAS,BARRANQUITAS,Pablo Colon Berdecia,0.00,superior,0.00,616.00,648.00,-0.05,47.60,10.50,52.00,66.40
2017-18,20453,CAGUAS,BARRANQUITAS,Pablo Fuentes Rivera,0.00,elemental,1.00,97.00,106.00,-0.08,92.00,95.00,81.00,100.00
2017-18,20941,CAGUAS,CAGUAS,Paula Mojica,0.00,elemental,0.00,162.00,148.00,0.09,42.60,54.10,36.10,66.70
2017-18,20669,CAGUAS,CAGUAS,Pedro Millan Rivera,0.00,elemental,0.00,289.00,389.00,-0.26,70.70,68.00,55.10,62.00
2017-18,52902,CAGUAS,SALINAS,Pedro Soto Rivera,0.00,elemental,1.00,81.00,102.00,-0.21,96.00,93.00,96.00,100.00
2017-18,25932,CAGUAS,CAGUAS,Pepita Arenas,0.00,elemental,0.00,315.00,215.00,0.47,35.60,42.20,22.20,88.10
2017-18,21063,CAGUAS,CAGUAS,Pepita Garriga,0.00,elemental,0.00,264.00,279.00,-0.05,79.10,84.30,81.70,76.20
2017-18,20404,CAGUAS,BARRANQUITAS,Petroamerica Pagan,0.00,interlocking,0.00,352.00,345.00,0.02,85.00,77.30,85.50,88.70
2017-18,21840,CAGUAS,COMERIO,Piñas Arriba,0.00,elemental,1.00,99.00,107.00,-0.07,66.00,54.00,50.00,75.00
2017-18,20305,CAGUAS,AIBONITO,Rabanal,0.00,elemental,0.00,268.00,262.00,0.02,58.60,71.00,49.70,100.00
2017-18,24927,CAGUAS,GUAYAMA,Rafael Antonio Delgado Mateo,0.00,elemental,0.00,228.00,180.00,0.27,22.50,39.30,25.80,52.40
2017-18,52803,CAGUAS,SALINAS,Rafael Esparra Cartagena,0.00,elemental,1.00,67.00,143.00,-0.53,84.00,100.00,97.00,100.00
2017-18,20255,CAGUAS,AIBONITO,Rafael Pont Flores,0.00,interlocking,0.00,448.00,248.00,0.81,68.60,48.20,74.60,78.60
2017-18,20081,CAGUAS,AGUAS BUENAS,Ramon Luis Rivera,0.00,elemental,1.00,74.00,102.00,-0.27,100.00,97.00,97.00,100.00
2017-18,28365,CAGUAS,CAYEY,Regino Vega Martinez,0.00,elemental,0.00,368.00,378.00,-0.03,35.60,39.70,40.40,31.00
2017-18,20982,CAGUAS,CAGUAS,Republica de Costa Rica,0.00,superior,0.00,763.00,748.00,0.02,51.90,1.10,56.10,64.70
2017-18,21345,CAGUAS,CAYEY,Rexford Guy Tugwell,0.00,elemental,1.00,117.00,52.00,1.25,77.00,82.00,68.00,63.00
2017-18,52860,CAGUAS,SALINAS,Roman Baldorioty de Castro,0.00,elemental,1.00,218.00,233.00,-0.06,63.00,69.00,68.00,67.00
2017-18,20990,CAGUAS,CAGUAS,Rosa C Benitez,0.00,elemental,0.00,403.00,384.00,0.05,85.30,84.70,68.50,96.60
2017-18,27557,CAGUAS,CIDRA,Ruth Evelyn Cruz Santos,0.00,superior,0.00,750.00,816.00,-0.08,56.40,4.00,54.40,69.90
2017-18,28084,CAGUAS,CAYEY,Salvador Brau Elemental,0.00,elemental,0.00,279.00,337.00,-0.17,51.10,54.70,25.50,61.00
2017-18,21030,CAGUAS,CAGUAS,Salvador Rodriguez,0.00,elemental,1.00,72.00,87.00,-0.17,81.00,54.00,27.00,91.00
2017-18,25312,CAGUAS,GUAYAMA,Simon Madera,0.00,interlocking,0.00,337.00,321.00,0.05,56.40,42.60,72.90,70.40
2017-18,20511,CAGUAS,BARRANQUITAS,Sinforoso Aponte,0.00,elemental,1.00,170.00,161.00,0.06,94.00,94.00,80.00,88.00
2017-18,56820,CAGUAS,SALINAS,Stella Marquez,0.00,superior,0.00,365.00,382.00,-0.04,37.90,13.60,54.50,59.10
2017-18,20172,CAGUAS,AGUAS BUENAS,Su Bayamoncito,0.00,interlocking,0.00,324.00,272.00,0.19,50.50,32.70,46.10,63.00
2017-18,20339,CAGUAS,AIBONITO,Su Carmen Zenaida Vega (La Plata),0.00,interlocking,0.00,185.00,217.00,-0.15,47.80,43.50,40.00,44.40
2017-18,21543,CAGUAS,CIDRA,Su Certenejas II,0.00,interlocking,0.00,399.00,435.00,-0.08,50.20,22.90,43.00,39.00
2017-18,21352,CAGUAS,CAYEY,Su Eugenio Maria de Hostos,0.00,interlocking,0.00,137.00,208.00,-0.34,36.70,36.70,53.10,42.10
2017-18,21212,CAGUAS,CAYEY,Su Gerardo Selles Sola,0.00,interlocking,0.00,318.00,300.00,0.06,55.40,31.70,37.60,52.00
2017-18,20529,CAGUAS,BARRANQUITAS,Su Helechal,0.00,interlocking,1.00,176.00,224.00,-0.21,26.00,17.00,32.00,78.00
2017-18,20321,CAGUAS,AIBONITO,Su Jose Celso Barbosa,0.00,interlocking,0.00,500.00,527.00,-0.05,67.10,58.60,64.40,85.30
2017-18,26765,CAGUAS,GURABO,Su Josefina Sitiriche,0.00,interlocking,0.00,305.00,262.00,0.16,28.60,26.10,21.10,47.10
2017-18,25007,CAGUAS,GUAYAMA,Su Juan Alemañy Silva,0.00,interlocking,0.00,270.00,275.00,-0.02,54.50,32.90,44.00,52.90
2017-18,21659,CAGUAS,CIDRA,Su Juan Stubbe,0.00,interlocking,0.00,390.00,366.00,0.07,49.80,51.10,37.40,50.00
2017-18,20537,CAGUAS,BARRANQUITAS,Su La Loma (Anto nio Vazquez Ramos),0.00,interlocking,0.00,185.00,199.00,-0.07,95.50,93.80,94.60,93.00
2017-18,20545,CAGUAS,BARRANQUITAS,Su Lajitas (Ramon T Rivera),0.00,interlocking,0.00,218.00,260.00,-0.16,56.80,37.70,62.30,92.20
2017-18,21881,CAGUAS,COMERIO,Su Maria C Santiago,0.00,interlocking,0.00,311.00,280.00,0.11,35.70,19.60,16.70,31.90
2017-18,21014,CAGUAS,CAGUAS,Su Mercedes Palma,0.00,interlocking,1.00,130.00,154.00,-0.16,41.00,20.00,26.00,42.00
2017-18,21873,CAGUAS,COMERIO,Su Oscar Porrata Doria,0.00,interlocking,0.00,197.00,174.00,0.13,85.70,73.30,92.40,100.00
2017-18,20214,CAGUAS,AIBONITO,Su Pasto,0.00,interlocking,0.00,370.00,365.00,0.01,51.60,43.70,48.90,84.90
2017-18,21410,CAGUAS,CIDRA,Su Pedro Diaz Fonseca,0.00,interlocking,1.00,122.00,201.00,-0.39,28.00,19.00,21.00,34.00
2017-18,21642,CAGUAS,CIDRA,Su Pedro M Dominicci,0.00,interlocking,1.00,311.00,304.00,0.02,47.00,37.00,41.00,56.00
2017-18,21865,CAGUAS,COMERIO,Su Ramon Alejandro Ayala,0.00,interlocking,0.00,382.00,385.00,-0.01,41.90,33.70,35.70,79.50
2017-18,58123,CAGUAS,SALINAS,Su Sabana Llana,0.00,intermedia,0.00,280.00,282.00,-0.01,21.60,3.20,25.90,25.30
2017-18,21022,CAGUAS,CAGUAS,Su Sandalio Marcano,0.00,interlocking,0.00,171.00,177.00,-0.03,51.60,29.00,38.70,64.30
2017-18,57835,CAGUAS,SALINAS,Su Urbana Salinas,0.00,intermedia,0.00,291.00,329.00,-0.12,28.60,1.90,25.80,21.50
2017-18,22020,CAGUAS,GURABO,Su Vidal Serrano,0.00,interlocking,0.00,232.00,264.00,-0.12,42.80,33.80,25.20,76.90
2017-18,28373,CAGUAS,SALINAS,Superior Urbana,0.00,superior,0.00,501.00,533.00,-0.06,32.40,2.80,56.10,37.40
2017-18,28571,CAGUAS,AGUAS BUENAS,Superior Urbana,0.00,superior,0.00,955.00,958.00,0.00,40.50,2.20,40.70,50.70
2017-18,36053,CAGUAS,ARROYO,Superior Urbana Nueva,0.00,superior,0.00,603.00,623.00,-0.03,30.70,23.20,35.30,31.10
2017-18,28530,CAGUAS,COMERIO,Superior Vocacional Nueva,0.00,superior,0.00,314.00,257.00,0.22,46.50,25.60,32.30,58.10
2017-18,24760,CAGUAS,GUAYAMA,Vicente pales Anes,0.00,elemental,0.00,123.00,120.00,0.03,24.20,22.70,13.60,68.20
2017-18,52852,CAGUAS,SALINAS,Victoria Santiago,0.00,elemental,1.00,100.00,109.00,-0.08,90.00,98.00,98.00,100.00
2017-18,24612,CAGUAS,GURABO,Villa Marina,0.00,elemental,0.00,285.00,280.00,0.02,68.00,73.60,53.60,77.30
2017-18,28548,CAGUAS,CIDRA,Violeta Reyes Perez,0.00,interlocking,0.00,600.00,549.00,0.09,52.00,45.60,47.40,47.90
2017-18,27383,CAGUAS,CAYEY,Virginia Vazquez Mendoza,0.00,elemental,0.00,189.00,212.00,-0.11,93.50,97.40,65.80,100.00
2017-18,26500,CAGUAS,GUAYAMA,Washington I,0.00,elemental,0.00,286.00,281.00,0.02,60.40,65.70,42.50,61.00
2017-18,52928,CAGUAS,SALINAS,Woodrow Wilson,0.00,elemental,1.00,76.00,105.00,-0.28,31.00,35.00,46.00,50.00
2017-18,35295,HUMACAO,VIEQUES,20 de Septiembre de 1988,0.00,intermedia,0.00,231.00,218.00,0.06,21.00,3.60,16.40,16.40
2017-18,32375,HUMACAO,VIEQUES,Adrianne Serrano,0.00,interlocking,0.00,108.00,111.00,-0.03,14.80,16.10,21.00,8.70
2017-18,31542,HUMACAO,MAUNABO,Alfonso Casta Martinez,0.00,superior,0.00,335.00,369.00,-0.09,27.20,0.00,17.30,29.60
2017-18,32979,HUMACAO,JUNCOS ,Alfonso Diaz Lebron,0.00,intermedia,0.00,219.00,207.00,0.06,32.20,3.80,28.00,13.50
2017-18,35766,HUMACAO,FAJARDO,Ana Delia Flores Santana Voc,0.00,superior,0.00,938.00,757.00,0.24,36.70,0.00,54.80,49.30
2017-18,30270,HUMACAO,HUMACAO,Ana Roque de Duprey,0.00,superior,0.00,592.00,581.00,0.02,37.40,0.80,35.10,50.40
2017-18,33647,HUMACAO,RIO GRANDE,Antera Rosado Fuentes,0.00,elemental,0.00,474.00,600.00,-0.21,72.20,82.00,67.00,80.30
2017-18,28522,HUMACAO,SAN LORENZO,Antonio Fernos Isern,0.00,superior,0.00,588.00,620.00,-0.05,64.10,8.50,70.40,68.30
2017-18,31054,HUMACAO,CANOVANAS,Antonio R Barcelo,0.00,interlocking,0.00,527.00,465.00,0.13,28.30,13.40,18.80,17.40
2017-18,35774,HUMACAO,HUMACAO,Antonio Rosa Guzman (Nueva),0.00,elemental,0.00,283.00,331.00,-0.15,54.40,64.00,50.00,60.00
2017-18,30148,HUMACAO,FAJARDO,Antonio Valero Bernabe,0.00,intermedia,0.00,368.00,370.00,-0.01,17.90,1.20,15.70,16.00
2017-18,35626,HUMACAO,HUMACAO,Avelino Peña Reyes,0.00,especializada,0.00,77.00,72.00,0.07,37.50,43.80,33.30,55.60
2017-18,31120,HUMACAO,LOIZA,Belen Blanco de Zequeira,0.00,intermedia,0.00,178.00,183.00,-0.03,22.40,6.80,11.60,18.80
2017-18,33274,HUMACAO,FAJARDO,Berta Zalduondo,0.00,elemental,0.00,434.00,452.00,-0.04,58.70,70.10,78.80,68.50
2017-18,30429,HUMACAO,HUMACAO,Braulio Ayala Perez,0.00,elemental,0.00,183.00,142.00,0.29,83.00,88.30,58.90,68.20
2017-18,31415,HUMACAO,MAUNABO,Calzada,0.00,elemental,1.00,134.00,148.00,-0.09,29.00,31.00,29.00,33.00
2017-18,33936,HUMACAO,LUQUILLO,Camilo Valles Matienzo,0.00,elemental,0.00,409.00,402.00,0.02,82.10,86.40,88.00,77.60
2017-18,30304,HUMACAO,HUMACAO,Candido Berrios,0.00,interlocking,0.00,406.00,356.00,0.14,46.30,38.00,38.50,61.30
2017-18,31195,HUMACAO,LOIZA,Carlos Escobar Lopez,0.00,superior,1.00,191.00,247.00,-0.23,10.00,38.00,7.00,33.00
2017-18,33662,HUMACAO,HUMACAO,Carlos Rivera Ufret,0.00,intermedia,0.00,247.00,263.00,-0.06,14.20,0.70,14.10,20.90
2017-18,30791,HUMACAO,JUNCOS ,Carmen Arzuaga de Rivera,0.00,elemental,0.00,310.00,240.00,0.29,54.50,57.10,55.60,33.30
2017-18,30841,HUMACAO,LAS PIEDRAS,Carmen Benitez,0.00,elemental,0.00,288.00,277.00,0.04,48.10,41.00,21.80,54.20
2017-18,35964,HUMACAO,RIO GRANDE,Carmen Feliciano Carrera,0.00,intermedia,0.00,347.00,389.00,-0.11,35.30,5.80,36.30,28.60
2017-18,30502,HUMACAO,HUMACAO,Carmen Pilar Santos,0.00,elemental,0.00,222.00,221.00,0.00,23.70,23.70,11.80,34.30
2017-18,32250,HUMACAO,RIO GRANDE,Casiano Cepeda (Intermedia),0.00,intermedia,0.00,295.00,290.00,0.02,29.60,1.50,18.80,37.20
2017-18,34256,HUMACAO,RIO GRANDE,Casiano Cepeda (Superio),0.00,superior,1.00,408.00,431.00,-0.05,22.00,,18.00,17.00
2017-18,25049,HUMACAO,PATILLAS,Cecilio Lebron Ramos,0.00,elemental,0.00,309.00,245.00,0.26,50.70,56.00,35.10,76.60
2017-18,34793,HUMACAO,LOIZA,Celso Gonzalez Vaillant,0.00,elemental,0.00,323.00,349.00,-0.07,51.60,59.50,61.10,46.70
2017-18,32714,HUMACAO,YABUCOA,Cristobal del Campo,0.00,elemental,0.00,264.00,298.00,-0.11,32.50,29.80,17.90,43.60
2017-18,30167,HUMACAO,CEIBA,Croec-Centro Residencial de Oportunidades,0.00,superior,0.00,244.00,242.00,0.01,98.30,58.60,93.10,98.30
2017-18,31591,HUMACAO,HUMACAO,Desiderio Mendez Rodriguez (Maizales),0.00,elemental,1.00,108.00,117.00,-0.08,55.00,66.00,48.00,44.00
2017-18,31260,HUMACAO,CANOVANAS,Domingo Nieves Ortiz (Palma Sola),0.00,elemental,1.00,168.00,188.00,-0.11,74.00,88.00,72.00,100.00
2017-18,35907,HUMACAO,CEIBA,Don Luis Muñoz Marin,0.00,elemental,0.00,357.00,361.00,-0.01,30.60,31.80,30.80,32.00
2017-18,31286,HUMACAO,CANOVANAS,Dr Pedro Albizu Campos,0.00,elemental,0.00,251.00,320.00,-0.22,37.20,33.60,23.00,46.90
2017-18,30247,HUMACAO,FAJARDO,Dr Santiago Veve Calzada,0.00,superior,0.00,405.00,582.00,-0.30,6.10,0.00,13.80,20.80
2017-18,27607,HUMACAO,SAN LORENZO,Dra Maria T Delgado de Marcano,0.00,interlocking,0.00,561.00,586.00,-0.04,43.20,23.10,35.30,41.00
2017-18,37507,HUMACAO,CULEBRA,Ecologica de Culebra,0.00,interlocking,0.00,173.00,169.00,0.02,26.90,25.40,31.30,16.00
2017-18,34314,HUMACAO,RIO GRANDE,Edmundo del Valle Cruz,0.00,elemental,0.00,374.00,375.00,0.00,61.50,65.80,83.10,88.90
2017-18,34926,HUMACAO,CANOVANAS,Eduardo Garcia Carrillo,0.00,superior,0.00,239.00,255.00,-0.06,29.50,2.30,20.50,43.30
2017-18,22319,HUMACAO,SAN LORENZO,El Parque,0.00,elemental,1.00,175.00,177.00,-0.01,74.00,80.00,63.00,
2017-18,35923,HUMACAO,CANOVANAS,Elemental Barrio las 400,0.00,interlocking,0.00,233.00,234.00,0.00,40.80,25.50,41.80,40.00
2017-18,31278,HUMACAO,LOIZA,Emiliano Figueroa Torres,0.00,elemental,1.00,78.00,86.00,-0.09,30.00,26.00,26.00,
2017-18,36012,HUMACAO,HUMACAO,Escuela de Bellas Artes,0.00,superior,0.00,494.00,481.00,0.03,83.00,21.60,92.20,84.70
2017-18,31617,HUMACAO,NAGUABO,Eugenio Brac,0.00,elemental,0.00,298.00,334.00,-0.11,55.80,56.90,45.30,58.30
2017-18,22301,HUMACAO,SAN LORENZO,Eugenio Maria de Hostos,0.00,elemental,1.00,169.00,178.00,-0.05,62.00,68.00,38.00,65.00
2017-18,35535,HUMACAO,RIO GRANDE,Feliz Sanchez Cruz,0.00,elemental,0.00,340.00,337.00,0.01,48.50,48.50,41.00,48.30
2017-18,36350,HUMACAO,NAGUABO,Fermin Delgado Diaz,0.00,interlocking,0.00,297.00,295.00,0.01,45.40,19.10,22.70,45.50
2017-18,33225,HUMACAO,NAGUABO,Fidelina Melendez Monsanto,0.00,intermedia,0.00,339.00,342.00,-0.01,64.30,24.00,59.70,54.00
2017-18,35592,HUMACAO,LAS PIEDRAS,Florencia Garcia,0.00,superior,0.00,547.00,501.00,0.09,26.60,1.90,30.60,35.50
2017-18,30825,HUMACAO,LAS PIEDRAS,Francisco Torres,0.00,elemental,1.00,249.00,222.00,0.12,46.00,43.00,26.00,58.00
2017-18,30684,HUMACAO,JUNCOS ,Fulgencio Piñero Rodriguez,0.00,elemental,1.00,336.00,335.00,0.00,22.00,31.00,15.00,36.00
2017-18,30197,HUMACAO,FAJARDO,Gabino Soto,0.00,elemental,0.00,215.00,237.00,-0.09,44.10,54.70,34.70,76.20
2017-18,23309,HUMACAO,SAN LORENZO,Generoso Morales Muñoz,0.00,intermedia,0.00,388.00,351.00,0.11,30.10,2.00,24.20,28.10
2017-18,35048,HUMACAO,CANOVANAS,Georgina Baquero,0.00,interlocking,0.00,305.00,342.00,-0.11,27.90,1.30,22.40,15.50
2017-18,33043,HUMACAO,VIEQUES,German Rieckehoff,0.00,superior,0.00,263.00,284.00,-0.07,26.70,0.00,24.60,13.10
2017-18,25197,HUMACAO,PATILLAS,Guillermo Riefkhol,0.00,elemental,0.00,126.00,131.00,-0.04,62.50,65.00,37.50,90.90
2017-18,34272,HUMACAO,LOIZA,Guillermina Rosado de Ayala,0.00,interlocking,0.00,509.00,409.00,0.24,43.90,34.60,36.00,26.00
2017-18,30189,HUMACAO,FAJARDO,Ines Encarnacion,0.00,elemental,0.00,156.00,162.00,-0.04,60.50,71.10,47.40,63.60
2017-18,34462,HUMACAO,CEIBA,Intermedia Nueva,0.00,intermedia,0.00,319.00,327.00,-0.02,24.10,2.20,27.30,21.70
2017-18,34363,HUMACAO,JUNCOS ,Isabel Flores,0.00,superior,0.00,512.00,550.00,-0.07,32.40,0.00,27.80,27.10
2017-18,32763,HUMACAO,MAUNABO,Jaime C Rodriguez,0.00,elemental,0.00,203.00,190.00,0.07,53.60,59.40,17.60,40.00
2017-18,31252,HUMACAO,LOIZA,Jobos,0.00,elemental,0.00,105.00,90.00,0.17,45.20,40.00,33.30,84.60
2017-18,35972,HUMACAO,SAN LORENZO,Jorge Rosario del Valle,0.00,interlocking,0.00,337.00,366.00,-0.08,31.10,16.00,21.60,17.20
2017-18,35273,HUMACAO,YABUCOA,Jose F. Cintron y Anexo,0.00,elemental,0.00,123.00,114.00,0.08,31.50,51.90,25.90,47.60
2017-18,34777,HUMACAO,JUNCOS ,Jose A Lopez Castro,0.00,intermedia,0.00,242.00,162.00,0.49,27.60,2.70,17.80,29.70
2017-18,31070,HUMACAO,CANOVANAS,Jose A Calzada Ferrer,0.00,interlocking,0.00,298.00,225.00,0.32,21.10,13.10,14.60,34.30
2017-18,22582,HUMACAO,SAN LORENZO,Jose Campeche,0.00,superior,0.00,631.00,704.00,-0.10,29.30,0.70,25.20,25.90
2017-18,34785,HUMACAO,JUNCOS ,Jose Collazo Colon,0.00,superior,0.00,615.00,633.00,-0.03,56.30,8.60,46.90,64.80
2017-18,30874,HUMACAO,LAS PIEDRAS,Jose de Diego,0.00,elemental,0.00,227.00,180.00,0.26,51.70,62.10,43.70,63.90
2017-18,31765,HUMACAO,NAGUABO,Jose R Agosto,0.00,elemental,1.00,197.00,200.00,-0.02,100.00,100.00,100.00,100.00
2017-18,34207,HUMACAO,CANOVANAS,Jose Santos Quiñones,0.00,intermedia,0.00,255.00,289.00,-0.12,21.80,0.50,5.30,15.90
2017-18,34348,HUMACAO,FAJARDO,Josefina Ferrero,0.00,intermedia,0.00,379.00,401.00,-0.05,38.00,10.00,34.30,38.30
2017-18,25031,HUMACAO,PATILLAS,Josefina Muñoz de Bernier,0.00,intermedia,0.00,270.00,320.00,-0.16,44.60,22.50,40.90,54.30
2017-18,30734,HUMACAO,JUNCOS ,Juan A Sachez,0.00,elemental,0.00,263.00,259.00,0.02,78.00,83.50,86.60,88.20
2017-18,32771,HUMACAO,YABUCOA,Juan B Huyke,0.00,elemental,1.00,161.00,193.00,-0.17,34.00,35.00,31.00,43.00
2017-18,35881,HUMACAO,NAGUABO,Juan Jose Maunez,0.00,superior,0.00,484.00,496.00,-0.02,33.00,1.90,43.40,36.80
2017-18,33704,HUMACAO,HUMACAO,Juan Ponce de Leon,0.00,intermedia,0.00,361.00,375.00,-0.04,58.00,6.00,64.30,50.00
2017-18,33563,HUMACAO,CANOVANAS,Juana Rodriguez Mundo,0.00,elemental,0.00,287.00,271.00,0.06,54.70,74.40,45.90,78.60
2017-18,31146,HUMACAO,CANOVANAS,Julia de Burgos,0.00,elemental,1.00,148.00,186.00,-0.20,67.00,58.00,31.00,41.00
2017-18,30916,HUMACAO,LAS PIEDRAS,La Fermina,0.00,elemental,0.00,294.00,333.00,-0.12,99.30,99.30,97.60,100.00
2017-18,25080,HUMACAO,PATILLAS,Lamboglia,0.00,intermedia,1.00,97.00,77.00,0.26,,,,
2017-18,35493,HUMACAO,LAS PIEDRAS,Leonicio Melendez,0.00,intermedia,0.00,340.00,401.00,-0.15,29.20,5.40,21.00,17.90
2017-18,32227,HUMACAO,RIO GRANDE,Liberata Iraldo (Nueva),0.00,intermedia,0.00,522.00,517.00,0.01,31.50,14.40,30.30,26.40
2017-18,35360,HUMACAO,HUMACAO,Lidia Fiol Scarano,0.00,elemental,0.00,309.00,244.00,0.27,78.30,86.10,73.50,95.60
2017-18,33340,HUMACAO,CANOVANAS,Luis Hernaiz Veronne,0.00,superior,0.00,495.00,512.00,-0.03,26.60,6.40,19.20,40.80
2017-18,33886,HUMACAO,CANOVANAS,Luis Muñoz Marin,0.00,elemental,1.00,229.00,267.00,-0.14,,,,
2017-18,34264,HUMACAO,YABUCOA,Luis Muñoz Marin,0.00,interlocking,0.00,189.00,175.00,0.08,25.30,5.10,18.20,28.80
2017-18,22327,HUMACAO,SAN LORENZO,Luis Muñoz Rivera,0.00,elemental,0.00,482.00,458.00,0.05,37.10,50.20,21.40,33.90
2017-18,30924,HUMACAO,LAS PIEDRAS,Luis Muñoz Rivera,0.00,elemental,0.00,159.00,174.00,-0.09,47.20,52.80,37.50,46.20
2017-18,31583,HUMACAO,NAGUABO,Lutgarda Rivera Reyes,0.00,interlocking,0.00,222.00,112.00,0.98,43.10,41.10,40.70,69.40
2017-18,35071,HUMACAO,HUMACAO,Luz A Cruz de Santana,0.00,elemental,0.00,298.00,304.00,-0.02,75.30,71.30,64.00,69.00
2017-18,31534,HUMACAO,MAUNABO,Manuel Ortiz Suya,0.00,elemental,0.00,124.00,134.00,-0.07,38.00,56.00,46.00,53.30
2017-18,30478,HUMACAO,HUMACAO,Manuel Surillo,0.00,elemental,1.00,193.00,159.00,0.21,26.00,36.00,9.00,30.00
2017-18,25882,HUMACAO,SAN LORENZO,Maria Cruz Buitrago,0.00,superior,1.00,189.00,216.00,-0.13,26.00,2.00,21.00,19.00
2017-18,25023,HUMACAO,PATILLAS,Maria Davila Semidey,0.00,interlocking,0.00,210.00,211.00,0.00,72.70,78.50,90.10,97.10
2017-18,30221,HUMACAO,FAJARDO,Maria I Dones,0.00,elemental,0.00,67.00,115.00,-0.42,50.00,63.30,36.70,66.70
2017-18,35840,HUMACAO,VIEQUES,Maria M Simmons de Rivera,0.00,elemental,0.00,259.00,231.00,0.12,24.00,35.00,12.00,18.40
2017-18,25205,HUMACAO,PATILLAS,Maria Milagros Ortiz Garcia,0.00,elemental,1.00,140.00,130.00,0.08,48.00,67.00,78.00,73.00
2017-18,25148,HUMACAO,PATILLAS,Marin Abajo,0.00,elemental,1.00,79.00,86.00,-0.08,29.00,54.00,15.00,29.00
2017-18,32524,HUMACAO,YABUCOA,Marta Sanchez,0.00,elemental,0.00,125.00,153.00,-0.18,51.10,44.40,51.10,60.00
2017-18,30932,HUMACAO,LAS PIEDRAS,Matias Rivera,0.00,elemental,1.00,271.00,278.00,-0.03,65.00,73.00,82.00,74.00
2017-18,31245,HUMACAO,LOIZA,Mediania Alta Elemental,0.00,elemental,0.00,678.00,676.00,0.00,31.90,25.90,23.20,43.00
2017-18,36335,HUMACAO,LOIZA,Nueva Superior de Loiza,0.00,superior,0.00,552.00,561.00,-0.02,30.20,0.70,23.00,32.60
2017-18,30031,HUMACAO,CEIBA,Parcelas Aguas Claras,0.00,elemental,1.00,213.00,203.00,0.05,25.00,32.00,29.00,82.00
2017-18,33118,HUMACAO,LOIZA,Parcelas Vieques,0.00,elemental,1.00,145.00,142.00,0.02,42.00,40.00,37.00,35.00
2017-18,30643,HUMACAO,JUNCOS ,Pedro Bosch,0.00,interlocking,0.00,306.00,271.00,0.13,38.80,25.00,22.60,46.20
2017-18,33233,HUMACAO,RIO GRANDE,Pedro Falu Orellano,0.00,superior,0.00,752.00,791.00,-0.05,37.30,0.70,34.60,28.80
2017-18,31112,HUMACAO,CANOVANAS,Pedro Gutierrez,0.00,elemental,1.00,208.00,153.00,0.36,73.00,73.00,51.00,69.00
2017-18,30254,HUMACAO,FAJARDO,Pedro Rosario Nieves,0.00,elemental,1.00,206.00,204.00,0.01,56.00,54.00,53.00,74.00
2017-18,30338,HUMACAO,HUMACAO,Pepita Lopez,0.00,elemental,1.00,158.00,128.00,0.23,85.00,85.00,76.00,100.00
2017-18,34884,HUMACAO,HUMACAO,Petra Mercado Bougart,0.00,superior,0.00,709.00,786.00,-0.10,54.70,11.60,63.00,51.70
2017-18,32367,HUMACAO,VIEQUES,Playa Grande,0.00,elemental,0.00,278.00,201.00,0.38,18.20,15.30,8.20,5.70
2017-18,35543,HUMACAO,RIO GRANDE,Pre-Vocacional Casiano Cepeda,0.00,especializada,0.00,52.00,53.00,-0.02,20.00,0.00,0.00,10.00
2017-18,31609,HUMACAO,NAGUABO,Quebrada Grande,0.00,elemental,0.00,141.00,163.00,-0.14,87.70,89.50,71.90,100.00
2017-18,22574,HUMACAO,SAN LORENZO,Quebrada Honda,0.00,interlocking,1.00,214.00,230.00,-0.07,61.00,39.00,35.00,61.00
2017-18,32243,HUMACAO,RIO GRANDE,Rafael de Jesus,0.00,elemental,0.00,358.00,356.00,0.01,44.80,39.80,50.30,45.60
2017-18,31302,HUMACAO,LUQUILLO,Rafael N Coca,0.00,intermedia,0.00,432.00,261.00,0.66,30.20,0.80,27.40,14.30
2017-18,32268,HUMACAO,RIO GRANDE,Rafael Rexach Dueño,0.00,elemental,0.00,329.00,313.00,0.05,82.80,96.70,72.20,83.30
2017-18,35816,HUMACAO,PATILLAS,Rafalina E Lebron Flores,0.00,superior,0.00,452.00,485.00,-0.07,48.50,8.70,42.70,56.40
2017-18,30973,HUMACAO,LAS PIEDRAS,Ramon Power y Giralt,0.00,superior,0.00,749.00,733.00,0.02,42.90,11.30,47.50,55.90
2017-18,35782,HUMACAO,YABUCOA,Ramon Quiñones Medina,0.00,superior,0.00,625.00,609.00,0.03,33.10,4.20,33.80,35.70
2017-18,30239,HUMACAO,FAJARDO,Ramon Quiñones Pacheco,0.00,elemental,0.00,275.00,282.00,-0.02,78.00,78.80,62.10,76.90
